,urls,status_code,tinken_title,tinken_model,key,value,breadcrumb,data_sheet
1163,https://www.mrosupply.com/clutches-and-brakes/2130499_108233200002_stearns/,200,STEARNS 108233200002 DNR-STD BRK W/ 7LG LDS 8003221,MODEL 108233200002,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1164,https://www.mrosupply.com/clutches-and-brakes/2130712_108603102029_stearns/,200,STEARNS 108603102029 BR-DBLCFACEADPT-#13&#9 8018677,MODEL 108603102029,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1165,https://www.mrosupply.com/clutches-and-brakes/2130696_108603102olf_stearns/,200,Stearns 108603102OLF Brake Assembly-STD 8039673,MODEL 108603102OLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
1166,https://www.mrosupply.com/clutches-and-brakes/2130869_108662200klf_stearns/,200,Stearns 108662200KLF Brake Assembly-STD-IT 234192,MODEL 108662200KLF,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
1167,https://www.mrosupply.com/clutches-and-brakes/2128006_1081011h2fmf_stearns/,200,Stearns 1081011H2FMF Brake Assembly-INT 8018264,MODEL 1081011H2FMF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
1168,https://www.mrosupply.com/clutches-and-brakes/2128267_108101202071_stearns/,200,STEARNS 108101202071 THRU SHFT&1/4-20TAP IN HG 8097069,MODEL 108101202071,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1169,https://www.mrosupply.com/clutches-and-brakes/2128487_108102102070_stearns/,200,STEARNS 108102102070 BRK-STDADAPT TO H-1006 8096867,MODEL 108102102070,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1170,https://www.mrosupply.com/clutches-and-brakes/2128376_1081021a2dlf_stearns/,200,Stearns 1081021A2DLF SVR-Brake Assembly-INT 8070048,MODEL 1081021A2DLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
1171,https://www.mrosupply.com/clutches-and-brakes/2128854_108103102068_stearns/,200,STEARNS 108103102068 SVR-BRK-SPECIAL 460V HTR 125232,MODEL 108103102068,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
1172,https://www.mrosupply.com/clutches-and-brakes/2128811_108103102nff_stearns/,200,Stearns 108103102NFF Brake Assembly-STD 8016622,MODEL 108103102NFF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
1173,https://www.mrosupply.com/clutches-and-brakes/2128938_108103202058_stearns/,200,STEARNS 108103202058 BRK-FULL S/RSTNLHTRSW 8088793,MODEL 108103202058,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1174,https://www.mrosupply.com/clutches-and-brakes/2128955_108103202078_stearns/,200,STEARNS 108103202078 CRANE DUTY-VAPROX SW 8002391,MODEL 108103202078,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1175,https://www.mrosupply.com/clutches-and-brakes/2128970_108103202094_stearns/,200,STEARNS 108103202094 IRSTNL P&NM PLWR&WRN SW 8025878,MODEL 108103202094,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1176,https://www.mrosupply.com/clutches-and-brakes/2129169_108201202044_stearns/,200,STEARNS 108201202044 BRK-RL TACH MACH-RL SEAL 8026454,MODEL 108201202044,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1177,https://www.mrosupply.com/clutches-and-brakes/2129194_108201202089_stearns/,200,STEARNS 108201202089 BRK-ODD KWYFT MTG KIT 8003761,MODEL 108201202089,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1178,https://www.mrosupply.com/clutches-and-brakes/2129250_1082021a2fpf_stearns/,200,Stearns 1082021A2FPF Brake Assembly-INT 154288,MODEL 1082021A2FPF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
1179,https://www.mrosupply.com/clutches-and-brakes/2129261_1082021h2fqf_stearns/,200,Stearns 1082021H2FQF Brake Assembly-INT 147200,MODEL 1082021H2FQF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
1180,https://www.mrosupply.com/clutches-and-brakes/2129715_108203202051_stearns/,200,STEARNS 108203202051 BR-VAFULL SRSTNLHTRSW 8072314,MODEL 108203202051,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1181,https://www.mrosupply.com/clutches-and-brakes/2129683_108203202nbf_stearns/,200,Stearns 108203202NBF Brake Assembly-STD 8026624,MODEL 108203202NBF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
1182,https://www.mrosupply.com/clutches-and-brakes/2129801_108203602011_stearns/,200,STEARNS 108203602011 BRK-RL TACH MACHWARN SW 132080,MODEL 108203602011,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1183,https://www.mrosupply.com/clutches-and-brakes/2130059_108204202055_stearns/,200,STEARNS 108204202055 BRK-VERT ASPACE HTR 115V 8045092,MODEL 108204202055,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1184,https://www.mrosupply.com/clutches-and-brakes/2130079_108204202089_stearns/,200,STEARNS 108204202089 VASOL&SR SWSHTR-260#FT 8000523,MODEL 108204202089,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1185,https://www.mrosupply.com/clutches-and-brakes/2130190_108204602001_stearns/,200,STEARNS 108204602001 BRK-VERT AHTRLESS HUB 171635,MODEL 108204602001,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1186,https://www.mrosupply.com/clutches-and-brakes/2130268_108205102057_stearns/,200,STEARNS 108205102057 BRK-CL HBLACK PAINT 167910,MODEL 108205102057,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
1187,https://www.mrosupply.com/clutches-and-brakes/2130309_108205202pbf_stearns/,200,Stearns 108205202PBF Brake Assembly-STD 171195,MODEL 108205202PBF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
1188,https://www.mrosupply.com/clutches-and-brakes/2130450_108206202032_stearns/,200,STEARNS 108206202032 DNR-INTERM DUTYBRASSHTR 154924,MODEL 108206202032,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1189,https://www.mrosupply.com/clutches-and-brakes/2130462_108206502002_stearns/,200,STEARNS 108206502002 DNR-RL TACH MACHW/ HUB 8007875,MODEL 108206502002,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1190,https://www.mrosupply.com/clutches-and-brakes/2130562_108245200004_stearns/,200,STEARNS 108245200004 IEEE45VAD/MT/BXSW#9R 149959,MODEL 108245200004,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1191,https://www.mrosupply.com/clutches-and-brakes/2130613_1082652i0ulb_stearns/,200,Stearns 1082652I0ULB Brake Assembly-INT-IT 8026951,MODEL 1082652I0ULB,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
1192,https://www.mrosupply.com/clutches-and-brakes/2130664_108602202009_stearns/,200,STEARNS 108602202009 RL TACHMODS AIW-120V60 135970,MODEL 108602202009,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1193,https://www.mrosupply.com/clutches-and-brakes/2130657_108602202alf_stearns/,200,Stearns 108602202ALF Brake Assembly-STD 8016718,MODEL 108602202ALF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
1194,https://www.mrosupply.com/clutches-and-brakes/2130855_1086132a2klf_stearns/,200,Stearns 1086132A2KLF Brake Assembly-INT 211032,MODEL 1086132A2KLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
1195,https://www.mrosupply.com/clutches-and-brakes/2130861_108614202002_stearns/,200,STEARNS 108614202002 BRASSHTRCL HENCODR DWG 173171,MODEL 108614202002,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1196,https://www.mrosupply.com/clutches-and-brakes/2127982_1081011a2dqf_stearns/,200,Stearns 1081011A2DQF Brake Assembly-INT 8015431,MODEL 1081011A2DQF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
1197,https://www.mrosupply.com/clutches-and-brakes/2128301_108101202111_stearns/,200,STEARNS 108101202111 BRK-BRASSHTRSTNL NMPLT 131655,MODEL 108101202111,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1198,https://www.mrosupply.com/clutches-and-brakes/2128757_108102502008_stearns/,200,STEARNS 108102502008 BRK-STDADAPT TO H-1006 8098272,MODEL 108102502008,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1199,https://www.mrosupply.com/clutches-and-brakes/2129038_1082011l2jlf_stearns/,200,Stearns 1082011L2JLF Brake Assembly-STD 8026383,MODEL 1082011L2JLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
1200,https://www.mrosupply.com/clutches-and-brakes/2129444_108202202075_stearns/,200,STEARNS 108202202075 SPLIT HSGVAF/SRHTRSW 8068697,MODEL 108202202075,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1201,https://www.mrosupply.com/clutches-and-brakes/2129379_1082022h2hqf_stearns/,200,Stearns 1082022H2HQF Brake Assembly-INT 175237,MODEL 1082022H2HQF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
1202,https://www.mrosupply.com/clutches-and-brakes/2129712_108203202047_stearns/,200,STEARNS 108203202047 BR-FULL S/RSTNLHTRSW 8069568,MODEL 108203202047,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1203,https://www.mrosupply.com/clutches-and-brakes/2129737_108203202082_stearns/,200,STEARNS 108203202082 BRK-VBHTRSOL SWEPOXY P 8013004,MODEL 108203202082,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1204,https://www.mrosupply.com/clutches-and-brakes/2129936_108204102113_stearns/,200,STEARNS 108204102113 BRK-TACH & THRU SHFT 168428,MODEL 108204102113,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1205,https://www.mrosupply.com/clutches-and-brakes/2129939_108204102116_stearns/,200,STEARNS 108204102116 BRK-RL TACH MACHW/ HUB 168640,MODEL 108204102116,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1206,https://www.mrosupply.com/clutches-and-brakes/2130608_108264200011_stearns/,200,STEARNS 108264200011 BRK-ODD 440V 60HZ-IT 153569,MODEL 108264200011,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
1207,https://www.mrosupply.com/clutches-and-brakes/2130802_108604102028_stearns/,200,STEARNS 108604102028 BRK-TACH MTG & THRU SHAFT 140469,MODEL 108604102028,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1208,https://www.mrosupply.com/clutches-and-brakes/2130844_108604202042_stearns/,200,STEARNS 108604202042 BK-RL TACH MACHSWNO HUB 224988,MODEL 108604202042,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1209,https://www.mrosupply.com/clutches-and-brakes/2128259_108101202059_stearns/,200,STEARNS 108101202059 BR-FULL SRSTNLHTRSW/LD 8071006,MODEL 108101202059,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1210,https://www.mrosupply.com/clutches-and-brakes/2128263_108101202064_stearns/,200,STEARNS 108101202064 C FACES RLHTRSWBRS PP 8088811,MODEL 108101202064,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1211,https://www.mrosupply.com/clutches-and-brakes/2128477_108102102041_stearns/,200,STEARNS 108102102041 BRK-VBHTRSWC FACE/R111 8026241,MODEL 108102102041,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1212,https://www.mrosupply.com/clutches-and-brakes/2128496_108102102082_stearns/,200,STEARNS 108102102082 DBLCFACES/RR111ADAPT 8004096,MODEL 108102102082,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1213,https://www.mrosupply.com/clutches-and-brakes/2128676_108102202124_stearns/,200,STEARNS 108102202124 BRK-BRS PRESS & STA CL H 8019341,MODEL 108102202124,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1214,https://www.mrosupply.com/clutches-and-brakes/2128681_108102202130_stearns/,200,STEARNS 108102202130 BRK-VA115V HTRWARN SW 124225,MODEL 108102202130,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1215,https://www.mrosupply.com/clutches-and-brakes/2128928_108103202040_stearns/,200,STEARNS 108103202040 BRK-STNL HSG SCRS&NM PL 8067492,MODEL 108103202040,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1216,https://www.mrosupply.com/clutches-and-brakes/2129249_108201602006_stearns/,200,STEARNS 108201602006 BRK-VARL TACH MACH 282992,MODEL 108201602006,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1217,https://www.mrosupply.com/clutches-and-brakes/2129432_108202202043_stearns/,200,STEARNS 108202202043 BRK-MISC MODS-GE DOTHAN 8026548,MODEL 108202202043,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1218,https://www.mrosupply.com/clutches-and-brakes/2129730_108203202074_stearns/,200,STEARNS 108203202074 BRK-THRU SHAFT 1.875 DIA 8005422,MODEL 108203202074,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1219,https://www.mrosupply.com/clutches-and-brakes/2129731_108203202075_stearns/,200,STEARNS 108203202075 CRANE-VA440V50HZEYEBOLT 8010782,MODEL 108203202075,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1220,https://www.mrosupply.com/clutches-and-brakes/2129743_108203202088_stearns/,200,STEARNS 108203202088 BRK-VBJ MODHTR 115V 8019441,MODEL 108203202088,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1221,https://www.mrosupply.com/clutches-and-brakes/2130077_108204202087_stearns/,200,STEARNS 108204202087 CRANE DUTY-VAPROXHTR 2 8000124,MODEL 108204202087,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1222,https://www.mrosupply.com/clutches-and-brakes/2130193_108204602007_stearns/,200,STEARNS 108204602007 CRANE DUTY-VA110VDC56L 8013515,MODEL 108204602007,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1223,https://www.mrosupply.com/clutches-and-brakes/2130203_1082051h2plf_stearns/,200,Stearns 1082051H2PLF Brake Assembly-INT 168480,MODEL 1082051H2PLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
1224,https://www.mrosupply.com/clutches-and-brakes/2130424_108206202nnf_stearns/,200,Stearns 108206202NNF DNR-SVR-Brake Assembly-STD 8045562,MODEL 108206202NNF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
1225,https://www.mrosupply.com/clutches-and-brakes/2130788_108604102009_stearns/,200,STEARNS 108604102009 SPL DBLCFACESW460V50 8094615,MODEL 108604102009,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1226,https://www.mrosupply.com/clutches-and-brakes/2128025_1081011q2drf_stearns/,200,Stearns 1081011Q2DRF Brake Assembly-INT 8046769,MODEL 1081011Q2DRF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
1227,https://www.mrosupply.com/clutches-and-brakes/2128490_108102102073_stearns/,200,STEARNS 108102102073 BRK-280 MOTOR FRADAPT-9R 8098113,MODEL 108102102073,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1228,https://www.mrosupply.com/clutches-and-brakes/2128664_108102202112_stearns/,200,STEARNS 108102202112 CRANE-VAHTPROXB/DRN-56 8008198,MODEL 108102202112,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1229,https://www.mrosupply.com/clutches-and-brakes/2128834_108103102038_stearns/,200,STEARNS 108103102038 BRK-VERT AS/RELD/MCL H 8069928,MODEL 108103102038,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1230,https://www.mrosupply.com/clutches-and-brakes/2128835_108103102039_stearns/,200,STEARNS 108103102039 BRK-VAADAPT TO H-1008-3D 8069984,MODEL 108103102039,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1231,https://www.mrosupply.com/clutches-and-brakes/2128933_108103202049_stearns/,200,STEARNS 108103202049 BRK-FULL S/RSTNLHTRSW 8070771,MODEL 108103202049,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1232,https://www.mrosupply.com/clutches-and-brakes/2128939_108103202059_stearns/,200,STEARNS 108103202059 FUL SR/STNL HDW&PINSWHT 8089345,MODEL 108103202059,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1233,https://www.mrosupply.com/clutches-and-brakes/2128946_108103202068_stearns/,200,STEARNS 108103202068 BRK-C FACES/RR114-9REG 8099366,MODEL 108103202068,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1234,https://www.mrosupply.com/clutches-and-brakes/2129166_108201202037_stearns/,200,STEARNS 108201202037 BRK-CARRIER RINGSWARN SW 8026448,MODEL 108201202037,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1235,https://www.mrosupply.com/clutches-and-brakes/2129173_108201202052_stearns/,200,STEARNS 108201202052 BRK-CARRIER RINGSCLASS H 8026462,MODEL 108201202052,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1236,https://www.mrosupply.com/clutches-and-brakes/2129179_108201202065_stearns/,200,STEARNS 108201202065 THRU SHFTFT MTK MODCLH 8067881,MODEL 108201202065,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1237,https://www.mrosupply.com/clutches-and-brakes/2129180_108201202067_stearns/,200,STEARNS 108201202067 BRK-CARRIERSHTR W/LDSSW 8068946,MODEL 108201202067,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1238,https://www.mrosupply.com/clutches-and-brakes/2129481_108202202130_stearns/,200,STEARNS 108202202130 BRK-RL TACH MACH 155351,MODEL 108202202130,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1239,https://www.mrosupply.com/clutches-and-brakes/2129501_108202202156_stearns/,200,STEARNS 108202202156 IEEE45S/RBRASSIP56SW 217481,MODEL 108202202156,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1240,https://www.mrosupply.com/clutches-and-brakes/2129700_108203202024_stearns/,200,STEARNS 108203202024 BRK-RL TACH MACHRL SEAL 8026641,MODEL 108203202024,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1241,https://www.mrosupply.com/clutches-and-brakes/2129706_108203202036_stearns/,200,STEARNS 108203202036 BRK-RL TACH MACHV BELOW 8039919,MODEL 108203202036,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1242,https://www.mrosupply.com/clutches-and-brakes/2129725_108203202068_stearns/,200,STEARNS 108203202068 BR PRESS&STACL HPILOT B 8099960,MODEL 108203202068,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1243,https://www.mrosupply.com/clutches-and-brakes/2129661_1082032k2xbf_stearns/,200,Stearns 1082032K2XBF Brake Assembly-INT 8045789,MODEL 1082032K2XBF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
1244,https://www.mrosupply.com/clutches-and-brakes/2129798_1082036i2jzf_stearns/,200,Stearns 1082036I2JZF Brake Assembly-INT 171997,MODEL 1082036I2JZF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
1245,https://www.mrosupply.com/clutches-and-brakes/2130192_108204602006_stearns/,200,STEARNS 108204602006 BRK-RL TACH MACH240V DC 8002571,MODEL 108204602006,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1246,https://www.mrosupply.com/clutches-and-brakes/2130252_108205102037_stearns/,200,STEARNS 108205102037 BRK-RL TACH MACHW/ HUB 8007175,MODEL 108205102037,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1247,https://www.mrosupply.com/clutches-and-brakes/2130265_108205102052_stearns/,200,STEARNS 108205102052 BRK-MANUAL ADJUSTCLASS H 131447,MODEL 108205102052,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1248,https://www.mrosupply.com/clutches-and-brakes/2130595_108263200006_stearns/,200,STEARNS 108263200006 BRK-ODD 440V60HZ-IT 132725,MODEL 108263200006,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
1249,https://www.mrosupply.com/clutches-and-brakes/2130678_1086031h2hjf_stearns/,200,Stearns 1086031H2HJF Brake Assembly-INT 8026971,MODEL 1086031H2HJF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
1250,https://www.mrosupply.com/clutches-and-brakes/2130757_108603202030_stearns/,200,STEARNS 108603202030 V/ATACHSWSHTRNO HUB 229570,MODEL 108603202030,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1251,https://www.mrosupply.com/clutches-and-brakes/2128828_108103102027_stearns/,200,STEARNS 108103102027 BRK-VERT ABOVEHTRCL H 8026341,MODEL 108103102027,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1252,https://www.mrosupply.com/clutches-and-brakes/2129247_108201502010_stearns/,200,STEARNS 108201502010 BRK-RL TACH MACH 280306,MODEL 108201502010,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1253,https://www.mrosupply.com/clutches-and-brakes/2129447_108202202078_stearns/,200,STEARNS 108202202078 FULL S/RSTNLSWHTRVA 8018858,MODEL 108202202078,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1254,https://www.mrosupply.com/clutches-and-brakes/2129574_108203102pmf_stearns/,200,Stearns 108203102PMF Brake Assembly-STD 127037,MODEL 108203102PMF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
1255,https://www.mrosupply.com/clutches-and-brakes/2129735_108203202080_stearns/,200,STEARNS 108203202080 BRK-RL TACH MACH & SW/NO 8003812,MODEL 108203202080,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1256,https://www.mrosupply.com/clutches-and-brakes/2129744_108203202089_stearns/,200,STEARNS 108203202089 BRK-DBLCFACES/RELR234 8020291,MODEL 108203202089,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1257,https://www.mrosupply.com/clutches-and-brakes/2129669_108203202dlf_stearns/,200,Stearns 108203202DLF SVR-Brake Assembly-STD 8026621,MODEL 108203202DLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
1258,https://www.mrosupply.com/clutches-and-brakes/2130417_1082061h2xlf_stearns/,200,Stearns 1082061H2XLF DNR-Brake Assembly-INT 133968,MODEL 1082061H2XLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
1259,https://www.mrosupply.com/clutches-and-brakes/2130510_1082335i0jqb_stearns/,200,Stearns 1082335I0JQB Brake Assembly-INT 202824,MODEL 1082335I0JQB,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
1260,https://www.mrosupply.com/clutches-and-brakes/2130551_108243600001_stearns/,200,STEARNS 108243600001 BRK-SPEC DIVBHTR 115 8026908,MODEL 108243600001,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1261,https://www.mrosupply.com/clutches-and-brakes/2130581_108262200004_stearns/,200,STEARNS 108262200004 BRK-VBODD VOLT-IT 8047218,MODEL 108262200004,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1262,https://www.mrosupply.com/clutches-and-brakes/2130760_108603202038_stearns/,200,STEARNS 108603202038 BRK-VERT.ABOVEBRASS 239527,MODEL 108603202038,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1263,https://www.mrosupply.com/clutches-and-brakes/2130833_108604202029_stearns/,200,STEARNS 108604202029 THRU SHAFTSWCONDUIT-F2 164617,MODEL 108604202029,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
1264,https://www.mrosupply.com/clutches-and-brakes/2128082_108101102lqf_stearns/,200,Stearns 108101102LQF Brake Assembly-STD 8016578,MODEL 108101102LQF,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
